Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
DRD2	BLONANSERIN	antagonist	TTD	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	(+)-BUTACLAMOL	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	CHLORPROMAZINE	antagonist	TTD	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	CHLORPROMAZINE	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	CHLORPROMAZINE	antagonist	ChemblInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	CHLORPROMAZINE		PharmGKB	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	ETICLOPRIDE	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	FLUPHENAZINE	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	FLUPHENAZINE		TdgClinicalTrial	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	FLUPHENAZINE		TEND	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL		NCI	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL	inverse agonist	ChemblInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL		TEND	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL		TdgClinicalTrial	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	HALOPERIDOL	antagonist	TTD	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	TRANS-FLUPENTHIXOL	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	NAFADOTRIDE	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	PEROSPIRONE	antagonist	GuideToPharmacologyInteractions	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
DRD2	Pipotiazine	antagonist	DrugBank	Abc transporter,cell surface,dna repair,drug metabolism,drug resistance,druggable genome,external side of plasma membrane,g protein coupled receptor,growth factor,histone modification,hormone activity,ion channel,kinase,lipid kinase,neutral zinc metallopeptidase,nuclear hormone receptor,phospholipase,protease,protease inhibitor,protein phosphatase,rna directed dna polymerase,serine threonine kinase,transcription factor binding,transcription factor complex,transporter,tumor suppressor,tyrosine kinase
